id,name,host_total_listings_count,neighbourhood_group_cleansed,accommodates,price,has_availability,availability_365
756588,Double bed- Ramblas- Charming,2.0,Ciutat Vella,2,56.0,t,364
757149,"Fantastic apartment ideal family, city center",13.0,Eixample,5,151.0,t,94
759351,ático con terraza privada plaza España,2.0,Sants-Montjuïc,4,210.0,t,10
759769,Sagrada Familia Design with private terrace,47.0,Eixample,6,259.0,t,74
760981,"Monthly Only ! Barcelona centre, 5min to the beach",12.0,Ciutat Vella,2,,t,341
764452,"Bright apt. for leisure, fun and work.",4.0,Sant Martí,4,210.0,t,240
767596,Urban Chic Barcelona 4 bedrooms,1.0,Gràcia,6,229.0,t,164
896367,Central Apartment Overlooking the Sagrada Familia,10.0,Eixample,5,230.0,t,45
900045,The best value for money of Bcn,5.0,Sant Martí,2,95.0,t,258
902403,Perfecto apartmento en pleno centro,3.0,Eixample,10,275.0,t,227
903135,Spacious Diagonal Avenue 3 bedrooms.6 pax,19.0,Les Corts,6,210.0,t,334
904862,Apartment for families next Ramblas,3.0,Ciutat Vella,5,343.0,t,259
906559,Stylish loft in the heart of BCN,17.0,Eixample,2,130.0,t,193
912414,Cozy Apartment near to Plaza España,1.0,Sants-Montjuïc,2,230.0,t,317
770175,FABULOUS APARTMENT SAGRADA FAMILIA,1.0,Eixample,4,200.0,t,316
771440,Sweet Room (Sage. Família) for more than 31 days,2.0,Eixample,2,,t,0
772098,"Lightly, silent - 3 bedrooms - Port, Sant Antoni",153.0,Sants-Montjuïc,5,61.0,t,279
773886,Discover the Real Barcelona from an Apartment in Gracia,23.0,Gràcia,6,194.0,t,314
775644,Top Apartment in the eixample BCN,16.0,Eixample,4,160.0,t,301
775794,Taulat House l Mediterranean Loft l ChillOut,2.0,Sant Martí,2,153.0,t,323
776038,El Corazón de Gràcia - 6 personas  con Wifi,1.0,Gràcia,6,230.0,t,219
915823,Large apartment on Rambla Catalunya (HUTB-005863),1.0,Eixample,9,314.0,t,212
916232,Beautiful flat in center Barcelona,3.0,Eixample,4,290.0,t,222
917308,"Huge 4 bed/4bathensuite, same block as gaudi house",19.0,Eixample,8,935.0,t,114
918481,Passeig de Gracia - Plaza Catalunya,2.0,Eixample,3,190.0,t,145
919483,Port I Spectacular apartment with terrace,34.0,Sants-Montjuïc,4,161.0,t,160
922906,Port Vi Centric apart perfect families 2.2,34.0,Sants-Montjuïc,6,223.0,t,156
922907,Stylish centric apart w balcony 2.1,34.0,Sants-Montjuïc,4,158.0,t,165
776174,Stunning Newly Renovated Penthouse in front Port,23.0,Ciutat Vella,3,57.0,t,35
777476,Plaza Universidad,93.0,Eixample,16,540.0,t,104
777587,Modernist&Chic Eixample apartment,10.0,Eixample,5,202.0,t,39
790404,(P2) Cozy flat at Gracia. Close to La Pedrera,10.0,Gràcia,3,116.0,t,125
790475,"(P1) Cozy apart, Gracia LA PEDRERA",10.0,Gràcia,3,141.0,t,114
791717,AMAZING BEACH APARTMENT with WIFI,3.0,Sant Martí,4,,t,56
799240,Cozy studio in Barcelona center,1.0,Eixample,2,74.0,t,311
925557,"Fully equipped apartment, center BCN",2.0,Gràcia,4,204.0,t,101
928725,Elegant apartment in charming old city,1.0,Ciutat Vella,2,55.0,t,312
929663,Centric apart perfect groups 1.2,34.0,Sants-Montjuïc,6,230.0,t,163
931437,Dreamy Apartment in the City Center,15.0,Eixample,8,349.0,t,86
931756,central budget apt for a couple,10.0,Eixample,2,120.0,t,316
933094,FELIZ ESTANCIA en BARCELONA,1.0,Les Corts,1,61.0,t,351
800045,Vintage Deco 3Br Apt with Balcony,37.0,Les Corts,4,184.0,t,53
801237,3br apartment in Sagrada Familia,13.0,Eixample,6,210.0,t,247
804268,New VINTAGE LOFT in a quiet area with garden,1.0,Sant Martí,4,190.0,t,287
811918,A- WIFI &TERRACE CAMP NOU,9.0,Les Corts,2,115.0,t,91
813031,Bonito Apartamento junto a  Ramblas,4.0,Sants-Montjuïc,6,,t,307
814172,MAR BELLA 3 Barcelonastuff Apartment,20.0,Sant Martí,5,223.0,t,290
814177,MAR BELLA 4 Barcelonastuff Apartment,20.0,Sant Martí,5,,t,198
934979,Sagrada Familia charming,1.0,Eixample,6,175.0,t,121
936734,Piso - Apartamento Centro Barcelona,1.0,Sants-Montjuïc,3,167.0,t,19
936781,Park Güell (URL HIDDEN) families,3.0,Gràcia,4,105.0,t,151
936850,GAUDI Barcelonastuff Apartment,20.0,Eixample,5,307.0,t,204
814202,MAR BELLA 8 Barcelonastuff Apartment,20.0,Sant Martí,5,223.0,t,292
814226,MAR BELLA 10 Barcelonastuff Apartment,20.0,Sant Martí,5,223.0,t,292
820497,Tarradellas,28.0,Eixample,3,,t,0
821100,Central-2 Big Bedrooms-View--Lift,1.0,Eixample,6,180.0,t,97
821523,Beautiful Sagrada Familia Flat,3.0,Eixample,7,131.0,t,78
823272,Rambla Catalunya Sun Gaudi,1.0,Eixample,4,227.0,t,68
824902,Sagrada Familia.,3.0,Eixample,5,168.0,t,12
826397,Splendid Attic with TERRACE,1.0,Sarrià-Sant Gervasi,4,147.0,t,127
936900,Ático en Gran Via (Pl.Espanya),2.0,Sants-Montjuïc,2,114.0,t,17
937331,Explore Barcelona From a Cheerful Home,1.0,Eixample,8,204.0,t,134
937657,3Br Boutique Apt with Balcony,37.0,Les Corts,5,150.0,t,57
938006,Designer 3Br Apt with Balcony,37.0,Les Corts,4,184.0,t,45
939692,APARTMENT BARCELONA near BEACH,128.0,Sant Martí,8,,t,91
939792,CENTRIC APARTMENT in BARCELONA,128.0,Sarrià-Sant Gervasi,8,260.0,t,74
940338,Paseo de Gracia with Terrace: Love!,6.0,Eixample,4,360.0,t,273
940374,New apartment near Sagrada Familia,1.0,Sant Martí,3,119.0,t,301
942410,Diagonal Apartment with Parking,1.0,Sant Martí,4,176.0,t,236
827250,Estudio / Terraza P4 (S. Família) mínimo 32 NOCHES,6.0,Gràcia,4,192.0,t,181
832755,AMAZING BOUTIQUE APARTMENT. AN OASIS IN BARCELONA,1.0,Sant Martí,8,500.0,t,0
839655,Very central apartment with balcony,3.0,Eixample,4,206.0,t,97
840123,APT B- WIFI&TERRACE! CAMP NOU ENTIRE APARTMENT,9.0,Les Corts,2,119.0,t,120
842126,"Ático, Gracia! Terraza, vistas a la ciudad!",22.0,Gràcia,4,222.0,t,157
842389,APARTMENT IN COLORES,1.0,Les Corts,7,209.0,t,237
846423,Quiet & spacious 3B/room apartment,2.0,Gràcia,6,230.0,t,41
847195,Terrace apartment in the center,47.0,Eixample,4,190.0,t,78
945007,Unique moments next to Sagrada Familia,2.0,Gràcia,4,150.0,t,71
945564,Amazing Apartment Plaza Catalonia,47.0,Eixample,5,250.0,t,64
946122,"Beach Vila Olimpica, near downtown",1.0,Sant Martí,4,193.0,t,196
947269,Colourful & Central Flat-WIFI,5.0,Eixample,9,383.0,t,220
849035,Atic with Terrace in CENTER,1.0,Eixample,5,,t,0
852134,MagicTerrace. City Centre Renv. 2022.,115.0,Eixample,4,133.0,t,0
1047089,"Gracia, close Gaudi, WIFI balcony AC",2.0,Gràcia,5,105.0,t,117
1060614,Kool Central Beach WiFi AC,1.0,Eixample,6,223.0,t,172
1061343,Apto. magníficas vistas y Aire/Ac (M),23.0,Sarrià-Sant Gervasi,4,125.0,t,309
1064956,Cozy apartment with natural light for two,23.0,Les Corts,2,117.0,t,225
1067338,Beautiful and spacious attic,2.0,Eixample,6,259.0,t,290
1068523,"Comfortable, spacious, central, AC, shared terrace",102.0,Eixample,4,295.0,t,207
1068919,Apartment La Rambla,7.0,Gràcia,6,192.0,t,327
948689,Whole flat live/work rental close to Americas Cup!,3.0,Ciutat Vella,4,165.0,t,252
951364,079. New Aribau Apartment,108.0,Eixample,4,84.0,t,289
954380,Living room + bedroom + sleeping al,2.0,Ciutat Vella,4,,t,0
956256,"Amazing terrace, clean, aircon and wi-fi",3.0,Eixample,5,182.0,t,102
956768,Central Flat near Sagrada Família and Metro,11.0,Eixample,8,273.0,t,298
957402,Nice apartment with terrace and swimming pool,1.0,Sants-Montjuïc,2,139.0,t,39
957657,CENTRAL & BRIGHT with Pack Family!!,2.0,Sants-Montjuïc,6,160.0,t,262
1069572,Céntrico piso en Barcelona-Wi-Fi,1.0,Eixample,5,204.0,t,324
1070322,Triple room Barcelona Guell park,4.0,Gràcia,3,28.0,t,341
1071740,Fira Stylish Ground Floor Flat with Garden in Townhouse,1.0,Sants-Montjuïc,5,669.0,t,355
1073748,"MAGIC PLACE IN BARCELONA, WITH POOL",1.0,Sarrià-Sant Gervasi,4,212.0,t,179
1074936,Premium apartment ideal for families,9.0,Eixample,4,461.0,t,333
1075855,Amplio piso de 130m2 con terraza grande,2.0,Gràcia,8,153.0,t,289
1077851,Entire Park Güell area apt. Great for families.,2.0,Horta-Guinardó,5,163.0,t,252
1078049,"Eixample, Valeri Standard",8.0,Eixample,4,248.0,t,223
958946,Sant Antoni quiet apt,10.0,Eixample,4,185.0,t,277
959089,Our house: Architects' flat.,3.0,Sarrià-Sant Gervasi,4,450.0,t,288
959880,PENT PL REiAl (Sq)  Cathedral,3.0,Ciutat Vella,2,,t,109
961548,Apartment with terrace in Gracia,1.0,Gràcia,4,172.0,t,150
1079887,Trendy apartment in BCN centre,6.0,Eixample,3,137.0,t,34
1082656,Apartment with big Terrace Eixample,6.0,Eixample,4,250.0,t,215
1084712,Bright cosy apartment with terrace,4.0,Sarrià-Sant Gervasi,2,85.0,t,224
1085376,LOVELY APARTMENT IN TRIUMPH ARCH,2.0,Eixample,2,95.0,t,292
1091090,Loft Gracia sleeps 4 (Libertad 2),21.0,Gràcia,4,130.0,t,309
1092780,Cozy apartment in the ❤ of Gracia - 6 persons,16.0,Gràcia,6,,t,3
1094548,Spacious  apartment with terrace,15.0,Gràcia,4,172.0,t,242
1094604,Diagonal 111 - Poble Nou - 22@,1.0,Sant Martí,2,,t,0
1098571,Plz REAL (Sq) kIT,3.0,Ciutat Vella,2,,t,61
963289,MAGNIFICO APARTAMENTO EN EL CENTRO,3.0,Eixample,6,232.0,t,242
963533,"Executive Cataluña 1, 6 Bedrooms. WIFI, A/C",5.0,Eixample,12,441.0,t,322
965681,"Executive Cataluña 2 - 3 Bedrooms, WIFI , A/C",5.0,Eixample,6,243.0,t,294
965712,"Executive Cataluña 3.  3 Bedrooms, WIFI, A/C",5.0,Eixample,6,226.0,t,301
965733,"Executive Cataluña 4,   5 bedrooms , WIFI, AC",5.0,Eixample,12,351.0,t,300
966895,18 m2 room amazing flat Born-centre,5.0,Ciutat Vella,2,33.0,t,339
967346,"Executive cataluña 6 , 5 bedrooms, WIFI , A/C",5.0,Eixample,13,543.0,t,323
968489,LOVELY FLAT IN BARCELONETA!!!!!!!!!,7.0,Ciutat Vella,2,150.0,t,55
973013,5 min Sagrada Familia y metro. Wifi,1.0,Eixample,3,130.0,t,124
976595,Exclusive location Casa Batllo,47.0,Eixample,4,235.0,t,310
1098894,"Exquisite, Palatial Home in Eixample",3.0,Eixample,14,855.0,t,202
1100121,BERGA,2.0,Gràcia,2,136.0,t,200
1100506,The best value for money  Barcelona - Red,5.0,Sant Martí,2,194.0,t,179
1102498,Tranquilo piso reformado - HUTB5948,4.0,Eixample,4,154.0,t,301
1102747,Amazing skyline with amazing views,43.0,Eixample,5,247.0,t,86
1102856,All new apartment near Park Güell - 4 persons,16.0,Horta-Guinardó,4,150.0,t,145
1106433,Habitación muy luminosa y acogedora,2.0,Ciutat Vella,1,38.0,t,176
1109989,Modern / FreeParking / NewBuilding,3.0,Eixample,5,185.0,t,309
977631,Bright Penthouse at Barcelona center,6.0,Eixample,2,164.0,t,49
1111412,Classbedroom Güell Park Apartment,28.0,Sarrià-Sant Gervasi,8,277.0,t,307
1111418,"CLASSBEDROOM EIXAMPLE FREE 211, 1 1",28.0,Eixample,6,208.0,t,291
1112838,Spacious and quiet duplex apartment in Poble Sec,1.0,Sants-Montjuïc,6,171.0,t,109
1114170,"Patio home, Gracia",3.0,Gràcia,2,25.0,t,296
1119598,Flat with views to Sagrada Famila,48.0,Eixample,6,205.0,t,95
1125212,Mercedes Heritage - Family Apartment Barcelona,16.0,Eixample,6,326.0,t,100
1129827,My Address in Barcelona 11,20.0,Eixample,15,361.0,t,117
977745,Loft industrial de diseño en el centro,6.0,Les Corts,3,168.0,t,48
978990,Gotico Super-Apt near Pi and Boqueria Market!,1.0,Ciutat Vella,2,94.0,t,105
979073,Silent flat Gracia & Sagrada Familia,3.0,Gràcia,4,120.0,t,288
982492,Charming and Central,11.0,Eixample,8,279.0,t,319
982915,Gracia - Sagrada Familia. 3 bd. 6p,6.0,Gràcia,6,132.0,t,308
984985,Loft in Barrio de Gracia - WIFI!!,4.0,Gràcia,2,138.0,t,153
986015,FANTASTIC apartment in Barcelona,10.0,Gràcia,6,210.0,t,302
986101,Cool and well located,47.0,Sants-Montjuïc,4,161.0,t,310
1136384,Aribau Apartment Top renovated,4.0,Eixample,4,147.0,t,76
1139069,Designer 2Br Affordable Apt,37.0,Les Corts,4,161.0,t,41
1139791,Bright room in Parc Guell,3.0,Gràcia,1,40.0,t,248
1139849,1215 Two Bedrooms Ciutadella Apartment,81.0,Sant Martí,6,325.0,t,344
1140144,Sunny apartment in Eixample - Sagrada Familia,145.0,Sant Martí,6,72.0,t,249
1145940,APARTMENT WITH GARDEN &PRIVATE POOL,1.0,Gràcia,6,305.0,t,81
1147333,Premier City Location 3BED Modern Apt Terrace WIFI,1.0,Eixample,5,320.0,t,323
1149191,Modern & beautiful flat w/ terrace,4.0,Sarrià-Sant Gervasi,4,136.0,t,51
986639,CHARMING DUPLEX IN BARCELONA'S HEART,1.0,Ciutat Vella,5,265.0,t,223
986692,Apartamento Alejandro en BCN,11.0,Gràcia,5,184.0,t,26
986867,HOMU - C211 Barcelona,22.0,Sarrià-Sant Gervasi,4,341.0,t,288
988755,HOGAR - C211 Barcelona,22.0,Sarrià-Sant Gervasi,4,277.0,t,96
1150062,New modern apt. w/ commun terrace,4.0,Sarrià-Sant Gervasi,4,130.0,t,66
1150128,Nice apartment with common terrace.,4.0,Gràcia,4,130.0,t,62
1154761,"Eixample, Valeri Superior",8.0,Eixample,4,248.0,t,213
1161417,Amazing apartment in Gracia,1.0,Gràcia,6,130.0,t,175
1164746,"""India Room"" in cozy an spacious apartment",4.0,Sarrià-Sant Gervasi,1,21.0,t,103
1165432,Impresionante para grandes grupos.,47.0,Eixample,10,328.0,t,305
1169088,Next to Barcelona Fair and Magic Fountain,43.0,Eixample,6,250.0,t,168
1169142,Penthouse Private Terrace.,47.0,Eixample,4,218.0,t,299
988917,"Acogedor Apto Confortable ,Bien Ubicado y Parking",2.0,Eixample,4,185.0,t,232
996713,⭐Penthouse Suite w/ Private Bathroom and Terrace⭐,20.0,Eixample,2,,t,0
1000720,Double room,4.0,Horta-Guinardó,1,66.0,t,364
1001959,Complete and spacious apartment.Everything youneed,1.0,Sant Andreu,3,144.0,t,0
1169191,Sagrada Familia Apartment,2.0,Eixample,6,600.0,t,243
1186442,Comtal 21 apartment - Sant Antoni,10.0,Eixample,4,239.0,t,98
1186506,Comtal 22 apartment - Sant Antoni,10.0,Eixample,4,239.0,t,100
1186521,Comtal 41 apartment - Sant Antoni,10.0,Eixample,2,194.0,t,107
1186539,Comtal 42 apartment - Sant Antoni,10.0,Eixample,2,194.0,t,113
1186559,Comtal 43 apartment - Sant Antoni,10.0,Eixample,4,194.0,t,98
1190491,Apartment near Sagrada Familia,1.0,Eixample,2,195.0,t,151
1193162,Terrace unique,17.0,Eixample,6,232.0,t,144
1193842,Bright apartment with terrace & spectacular views,1.0,Sants-Montjuïc,4,200.0,t,20
1002233,Port Montjuïc (Cheap public parking),1.0,Sants-Montjuïc,7,260.0,t,89
1002372,"Confort apartamentos en playa, 3 DRM",2.0,Sant Martí,4,283.0,t,164
1197169,Amazing City Villa & Great Garden,17.0,Sarrià-Sant Gervasi,13,411.0,t,252
1197458,Beautiful room close to the beach,3.0,Sant Martí,1,25.0,t,90
1198074,Two bedroom apartment,12.0,Eixample,4,266.0,t,255
1199380,Picasso Suites 1.3 Paseo de Gracia,37.0,Eixample,4,276.0,t,79
1199382,Find Calm at a Neutral City Sanctuary with Sleek Style,37.0,Eixample,4,244.0,t,73
1199594,Stylish and quiet next to Plaça Catalunya!,1.0,Ciutat Vella,6,210.0,t,231
1201871,Penthouse. Terrace.,115.0,Sarrià-Sant Gervasi,4,160.0,t,206
1202829,Modern apartment in Poblenou,2.0,Sant Martí,4,104.0,t,179
1007939,"bbarcelonapartment: acogedor, tranquilo con balcón",2.0,Gràcia,4,174.0,t,265
1008717,Big Apartment with terrace!,3.0,Eixample,10,529.0,t,113
1204161,"Upper room, home in Gracia",3.0,Gràcia,1,22.0,t,205
1206052,Sagrada Familia - Nice apartment,1.0,Eixample,4,150.0,t,238
1206820,Beautiful Area Single Room,2.0,Les Corts,1,,t,0
1207330,MAISON - C211 Barcelona,22.0,Sarrià-Sant Gervasi,4,320.0,t,195
1207407,Picasso Suites 2.1 Paseo de Gracia,37.0,Eixample,8,382.0,t,76
1207452,RUMAH - C211 Barcelona,22.0,Sarrià-Sant Gervasi,2,471.0,t,282
1207471,C- WIFI&TERRACE! ENTIRE APARTMENT,9.0,Les Corts,2,105.0,t,74
1211274,Paseo de gracia elegant apartment,5.0,Eixample,6,400.0,t,117
1011083,LOVELY APT. WITH TERRACE NEAR LAS RAMBLAS,3.0,Sants-Montjuïc,3,143.0,t,290
1018647,Penthouse with 2 Gorgeous Terrace next to Camp Nou,1.0,Les Corts,3,130.0,t,232
1020452,Eco-Friendly Apartment Barcelona,3.0,Sants-Montjuïc,5,136.0,t,78
1211499,"Cheerful, Modern Apartment in Sant Antoni",5.0,Eixample,4,256.0,t,174
1213201,My Address in Barcelona 12,20.0,Eixample,15,368.0,t,121
1215049,Rustic Gaudí - Sagrada Família,1.0,Eixample,5,133.0,t,303
1215451,Large Central Luxury Apartment,5.0,Eixample,6,300.0,t,271
1216365,Bruc Urquinaona Quiet and Central,2.0,Eixample,3,160.0,t,37
1216600,Cozy&Classy&Central,10.0,Eixample,6,250.0,t,40
1218515,Habitación cerca de playa en Gótico terraza común,6.0,Ciutat Vella,1,50.0,t,178
1218609,Quiet Individual room in the city center,2.0,Ciutat Vella,1,50.0,t,72
1025707,Relax next sagrada familia,47.0,Eixample,6,181.0,t,333
1029587,"Nice, family friendly apartment...",1.0,Sant Martí,6,200.0,t,255
1034761,OLYMPIC VILLAGE. CITY & BEACH,1.0,Sant Martí,4,236.0,t,180
1034771,"SPECTACULAR!, next The Ramblas.",8.0,Ciutat Vella,5,200.0,t,198
1039162,Quiet & spacious 3BR apartment II,2.0,Gràcia,6,230.0,t,34
1218611,Comtal 51 apartment - Sant Antoni,10.0,Eixample,4,259.0,t,113
1218618,Comtal 52 apartment - Sant Antoni,10.0,Eixample,4,213.0,t,101
1218626,Comtal 53 apartment - Sant Antoni,10.0,Eixample,4,213.0,t,86
1225103,Cozy apartment in the heart of the city,2.0,Eixample,4,195.0,t,306
1229996,Charming ground floor at Gracia !,11.0,Gràcia,4,202.0,t,122
1230464,Nice room center apartment beautifu,3.0,Eixample,1,35.0,t,69
1234006,Apartamento Calabria,3.0,Eixample,4,173.0,t,62
1235805,At the heart of Barcelona. Gracia.,8.0,Gràcia,2,145.0,t,307
1240055,Two storey house next to Park Guell,1.0,Gràcia,6,176.0,t,248
1241068,Rooms at The Best Point to enjoy the City,6.0,Eixample,1,52.0,t,330
1039211,Beach & Rambla in Poblenou,2.0,Sant Martí,4,137.0,t,282
1041060,Just perfect,47.0,Gràcia,4,197.0,t,318
1044130,Fantastic and Modern 4Rooms/4Bathrooms Apartment,3.0,Sarrià-Sant Gervasi,8,310.0,t,211
1295958,3 BR + 2 baths near the beach!!,8.0,Eixample,5,326.0,t,306
1296121,BRIGHT & QUIET with PARKING,3.0,Sarrià-Sant Gervasi,4,135.0,t,272
1241225,My Address in Barcelona P2,20.0,Eixample,14,382.0,t,138
1242215,Gracia : Cosy & modern apartment with AC & WIFI !!,1.0,Gràcia,2,140.0,t,296
1242470,Ciudadela Born WALK EVERYWHERE!!,1.0,Sant Martí,6,135.0,t,174
1242745,Neo UrbanChic-2BR&Terrace near Sagrada Familia,34.0,Eixample,3,146.0,t,305
1249641,"Incredible views, central. Moll de Barcelona",6.0,Sants-Montjuïc,6,145.0,t,51
1254174,20 m2  private room  in amazing flat,5.0,Ciutat Vella,2,29.0,t,250
1255085,Picasso Suites 5.1 Paseo de Gracia,37.0,Eixample,6,357.0,t,81
1305640,100 meters from the beach. Duplex,1.0,Sant Martí,10,138.0,t,276
1307332,* *Long Stay-Double Bed*Only single use,7.0,Eixample,1,24.0,t,314
1310443,Bright & spacious apartment terrace,18.0,Sant Martí,4,172.0,t,60
1312051,Studio in Gracia 5th floor-elevator,1.0,Gràcia,2,30.0,t,131
1314537,Bonita habitación doble en Eixample,1.0,Eixample,2,,t,0
1258555,Ático centrico con vistas a Barcelona,17.0,Eixample,2,183.0,t,67
1260018,Cool apartment in Barcelona Sants,1.0,Sants-Montjuïc,3,140.0,t,36
1261435,Sunny Apartment in Sarrià ~ Gràcia,3.0,Sarrià-Sant Gervasi,3,50.0,t,364
1266069,Bright Cosy Apartment-beach8 mins!,1.0,Sant Martí,6,140.0,t,191
1266363,Picasso Suites 3.1 Paseo de Gracia,37.0,Eixample,8,382.0,t,76
1266491,Picasso Suites 5.3 Paseo de Gracia,37.0,Eixample,4,307.0,t,82
1269238,COOL APART. IN THE HEART  OF BCN,2.0,Gràcia,4,157.0,t,308
1272804,"Modern, bright, quiet and central",2.0,Eixample,4,181.0,t,125
1274139,Charming Medieval Apt in the Born,3.0,Ciutat Vella,4,100.0,t,295
1314672,Lightflooded 2 bedroom flat with a view,1.0,Gràcia,4,164.0,t,234
1320149,Pretty apartment in GRACIA,5.0,Gràcia,3,170.0,t,85
1327003,Beach and down town at two steps. (HUTB-005567),1.0,Sants-Montjuïc,4,70.0,t,5
1328996,Picasso Suites 5.2 Private Terrace,37.0,Eixample,6,395.0,t,76
1329067,Affordable luxury next to Passeig de Gracia!,6.0,Gràcia,2,137.0,t,76
1329829,Unique Luxury Designer Apartment,4.0,Eixample,2,249.0,t,60
1329993,1D- Apt with balcony in P. de Gracia,6.0,Gràcia,3,158.0,t,56
1276036,"Lovely, comfortable,central.Parking",2.0,Gràcia,2,,t,362
1282669,SAGRADA FAMILIA-  Centric Apartment,2.0,Eixample,5,164.0,t,68
1284165,Room with private bathroom  maximal 2 persons,13.0,Gràcia,2,55.0,t,322
1290278,Romantic attic terrace netflix.wifi,1.0,Eixample,2,159.0,t,217
1291971,Calm Apartment in sagrada Familia. Free Wifi,4.0,Eixample,5,148.0,t,300
1293412,Sunny Loft in Barcelona 5' walk to the beach,1.0,Sant Martí,4,175.0,t,243
1294410,beach and center family apartament HUTB-006631,3.0,Sant Martí,6,136.0,t,0
1620407,Modern&Cozy flat in BCN. Feel at your own home.,4.0,Eixample,3,155.0,t,227
1330203,2 bedroom apartment in El Raval,2.0,Ciutat Vella,4,170.0,t,365
1330353,Luxury apartment with private patio,6.0,Gràcia,4,264.0,t,83
1331475,Double room and private bathroom,2.0,Eixample,2,,,0
1331957,Very bright apartment - 2 bedrooms,1.0,Sants-Montjuïc,4,154.0,t,18
1620515,Central superb 3 bedroom apartment,23.0,Eixample,4,193.0,t,308
1624014,Beautiful apartment to Enjoy the real Barcelona,5.0,Eixample,5,297.0,t,104
1630947,"Double bright, spacious, quiet room",1.0,Gràcia,1,60.0,t,129
1635995,Cozy flat close to Sants station and city center,2.0,Sants-Montjuïc,2,95.0,t,152
1642382,Single room en el barrio de Sants,2.0,Sants-Montjuïc,1,55.0,t,88
1642736,Studio Flat quiet and well located,6.0,Sants-Montjuïc,3,35.0,t,199
1647351,Gaudí Batlló House Views from the suite,3.0,Eixample,3,287.0,t,324
1648547,"Local life, beach and relax in a top neighborhood",76.0,Sant Martí,4,181.0,t,289
1332929,5*Super host Apartment+terrace  8 min from Ramblas,1.0,Sants-Montjuïc,4,173.0,t,93
1337978,Elegant apartment close to passeig de gracia,6.0,Gràcia,4,168.0,t,72
1338049,Magnificent apartment with terrace,6.0,Gràcia,4,237.0,t,87
1338105,Autentica casa para alojarte,47.0,Gràcia,6,200.0,t,322
1338121,Luxurious apartment with gardened patio,6.0,Gràcia,3,179.0,t,69
1659522,Attic with terrace,1.0,Sants-Montjuïc,4,149.0,t,144
1661060,Picasso Suites 4.1 Paseo de Gracia,37.0,Eixample,6,357.0,t,81
1667342,"Double room in Turo Park, chic area.",1.0,Sarrià-Sant Gervasi,2,,t,363
1670427,Walk everywhere!Brand new apartWIFI,6.0,Ciutat Vella,5,181.0,t,304
